2022-04-07 16:40:53,606-root-WARNING-Too high Vibration
2022-04-07 16:40:53,606-root-WARNING-Too high Vibration
2022-04-07 16:40:53,805-root-INFO-Production : 8 Temperature : 21.4 RPM : 0.0 Vibration : 0.12
2022-04-07 16:40:53,806-root-INFO-Production : 8 Temperature : 21.4 RPM : 0.0 Vibration : 0.12
2022-04-07 16:40:54,296-root-WARNING-Too high Vibration
2022-04-07 16:40:54,297-root-WARNING-Too high Vibration
2022-04-07 16:40:54,521-root-WARNING-Too high Vibration
2022-04-07 16:40:54,521-root-WARNING-Too high Vibration
2022-04-07 16:40:54,956-root-WARNING-Too high Vibration
2022-04-07 16:40:54,957-root-WARNING-Too high Vibration
2022-04-07 16:40:55,208-root-WARNING-Too high Vibration
2022-04-07 16:40:55,208-root-WARNING-Too high Vibration
2022-04-07 16:40:55,437-root-WARNING-Too high Vibration
2022-04-07 16:40:55,439-root-WARNING-Too high Vibration
2022-04-07 16:40:55,684-root-WARNING-Too high Vibration
2022-04-07 16:40:55,687-root-WARNING-Too high Vibration
2022-04-07 16:40:55,903-root-WARNING-Too high Vibration
2022-04-07 16:40:55,903-root-WARNING-Too high Vibration
2022-04-07 16:40:56,125-root-WARNING-Too high Vibration
2022-04-07 16:40:56,125-root-WARNING-Too high Vibration
2022-04-07 16:40:56,353-root-WARNING-Too high Vibration
2022-04-07 16:40:56,354-root-WARNING-Too high Vibration
2022-04-07 16:40:58,437-root-INFO-Production : 8 Temperature : 21.4 RPM : 0.0 Vibration : 0.02
2022-04-07 16:40:58,440-root-INFO-Production : 8 Temperature : 21.4 RPM : 0.0 Vibration : 0.02
2022-04-07 16:41:02,500-root-INFO-Proudction : 9
2022-04-07 16:41:02,503-root-INFO-Proudction : 9
2022-04-07 16:41:03,058-root-INFO-Production : 9 Temperature : 21.6 RPM : 0.0 Vibration : 0.02
2022-04-07 16:41:03,058-root-INFO-Production : 9 Temperature : 21.6 RPM : 0.0 Vibration : 0.02
2022-04-07 16:41:07,970-root-INFO-Production : 9 Temperature : 22.1 RPM : 0.0 Vibration : 0.00
2022-04-07 16:41:07,970-root-INFO-Production : 9 Temperature : 22.1 RPM : 0.0 Vibration : 0.00
2022-04-07 16:41:11,178-root-INFO-Production : 9 Temperature : 22.3 RPM : 0.0 Vibration : 0.02
2022-04-07 16:41:11,179-root-INFO-Production : 9 Temperature : 22.3 RPM : 0.0 Vibration : 0.02
2022-04-07 16:41:14,568-root-INFO-Production : 9 Temperature : 22.3 RPM : 0.0 Vibration : 0.00
2022-04-07 16:41:14,569-root-INFO-Production : 9 Temperature : 22.3 RPM : 0.0 Vibration : 0.00
2022-04-07 16:41:18,602-root-INFO-Production : 9 Temperature : 22.4 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:18,602-root-INFO-Production : 9 Temperature : 22.4 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:21,935-root-INFO-Production : 9 Temperature : 22.3 RPM : 0.0 Vibration : 0.00
2022-04-07 16:41:21,936-root-INFO-Production : 9 Temperature : 22.3 RPM : 0.0 Vibration : 0.00
2022-04-07 16:41:25,267-root-INFO-Production : 9 Temperature : 22.3 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:25,267-root-INFO-Production : 9 Temperature : 22.3 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:28,609-root-INFO-Production : 9 Temperature : 22.3 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:28,610-root-INFO-Production : 9 Temperature : 22.3 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:31,947-root-INFO-Production : 9 Temperature : 22.3 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:31,948-root-INFO-Production : 9 Temperature : 22.3 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:36,012-root-INFO-Production : 9 Temperature : 22.2 RPM : 0.0 Vibration : 0.02
2022-04-07 16:41:36,013-root-INFO-Production : 9 Temperature : 22.2 RPM : 0.0 Vibration : 0.02
2022-04-07 16:41:45,794-root-INFO-Production : 0 Temperature : 22.1 RPM : 0.0 Vibration : 0.00
2022-04-07 16:41:45,795-root-INFO-Production : 0 Temperature : 22.1 RPM : 0.0 Vibration : 0.00
2022-04-07 16:41:49,238-root-INFO-Production : 0 Temperature : 22.1 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:49,238-root-INFO-Production : 0 Temperature : 22.1 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:54,323-root-INFO-Production : 0 Temperature : 22.1 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:54,324-root-INFO-Production : 0 Temperature : 22.1 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:57,608-root-INFO-Production : 0 Temperature : 22.1 RPM : 0.0 Vibration : 0.01
2022-04-07 16:41:57,608-root-INFO-Production : 0 Temperature : 22.1 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:00,940-root-INFO-Production : 0 Temperature : 22.1 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:00,940-root-INFO-Production : 0 Temperature : 22.1 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:04,331-root-INFO-Production : 0 Temperature : 22.0 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:04,332-root-INFO-Production : 0 Temperature : 22.0 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:07,619-root-INFO-Production : 0 Temperature : 22.0 RPM : 0.0 Vibration : 0.00
2022-04-07 16:42:07,619-root-INFO-Production : 0 Temperature : 22.0 RPM : 0.0 Vibration : 0.00
2022-04-07 16:42:10,939-root-INFO-Production : 0 Temperature : 22.0 RPM : 0.0 Vibration : 0.00
2022-04-07 16:42:10,939-root-INFO-Production : 0 Temperature : 22.0 RPM : 0.0 Vibration : 0.00
2022-04-07 16:42:14,344-root-INFO-Production : 0 Temperature : 22.0 RPM : 0.0 Vibration : 0.02
2022-04-07 16:42:14,346-root-INFO-Production : 0 Temperature : 22.0 RPM : 0.0 Vibration : 0.02
2022-04-07 16:42:18,506-root-INFO-Production : 0 Temperature : 22.0 RPM : 0.0 Vibration : 0.00
2022-04-07 16:42:18,507-root-INFO-Production : 0 Temperature : 22.0 RPM : 0.0 Vibration : 0.00
2022-04-07 16:42:21,775-root-INFO-Production : 0 Temperature : 21.9 RPM : 0.0 Vibration : 0.00
